Country,ISO,Sex,Year,Mean_BMI_children,Prevalence_obesity_children,Prevalence_overweight_children,Prevalence_underweight_children,Mean_BMI_adults,Prevalence_obesity_adults,Prevalence_underweight_adults,Prevalence_morbid_obesity_adults,Diabetes_prevalence,Systolic_blood_pressure,Prevalence_raised_blood_pressure,Region,Superregion,Years_of_education,Urbanisation,Western_diet_score,GDP_USD
Albania,ALB,Male,1991,19.76793097,0.010880208,0.081191706,0.18668801,24.87248662,0.085353358,0.01049287,0.000705278,0.050528599,131.166895,0.333717292,Central Europe,Central and Eastern Europe,7.2555,0.369,-0.327157713,3138.528076
Albania,ALB,Female,1992,18.38350334,0.007005532,0.066219062,0.197796776,24.68458639,0.128009106,0.035231273,0.004513228,0.059073418,128.8524433,0.294179536,Central Europe,Central and Eastern Europe,7.4,0.374,-0.29380923,2930.270508
Albania,ALB,Male,1992,19.80784697,0.01197186,0.085860795,0.183880192,24.92776195,0.088714938,0.010156123,0.000775772,0.051322423,131.1816729,0.333594219,Central Europe,Central and Eastern Europe,7.4,0.374,-0.29380923,2930.270508
Albania,ALB,Female,1993,18.41821694,0.007733269,0.069591226,0.195195827,24.73098765,0.130820573,0.034559718,0.004772056,0.059319079,128.7726539,0.293152029,Central Europe,Central and Eastern Europe,7.5445,0.379,-0.242579855,3231.232178
Albania,ALB,Male,1993,19.84301152,0.013181966,0.0908254,0.181004187,24.98529169,0.092232888,0.009821408,0.000852982,0.052196668,131.2162832,0.333660737,Central Europe,Central and Eastern Europe,7.5445,0.379,-0.242579855,3231.232178
Albania,ALB,Female,1994,18.45149497,0.008536639,0.073138509,0.192544322,24.77959115,0.133735626,0.033892215,0.005047879,0.059644592,128.7000261,0.292182447,Central Europe,Central and Eastern Europe,7.6895,0.384,-0.167120676,3520.9729
Albania,ALB,Male,1994,19.87295003,0.014519836,0.096086061,0.178086605,25.04569065,0.095913124,0.009490455,0.000937177,0.053147451,131.2796784,0.334054713,Central Europe,Central and Eastern Europe,7.6895,0.384,-0.167120676,3520.9729
Albania,ALB,Female,1995,18.48483746,0.009420414,0.07689092,0.18984222,24.83101186,0.136748664,0.033216431,0.005339885,0.060028122,128.6370335,0.291316981,Central Europe,Central and Eastern Europe,7.834,0.389,-0.055965562,4013.980469
Albania,ALB,Male,1995,19.89875364,0.015988892,0.1016445,0.175098972,25.10933569,0.099741354,0.009162517,0.001029175,0.054189853,131.3854071,0.335001014,Central Europe,Central and Eastern Europe,7.834,0.389,-0.055965562,4013.980469
Albania,ALB,Female,1996,18.51884057,0.010389023,0.080837614,0.187085399,24.88589707,0.139871499,0.032535867,0.005651091,0.060426391,128.5827496,0.290436238,Central Europe,Central and Eastern Europe,7.9785,0.3946,0.025623396,4406.555176
Albania,ALB,Male,1996,19.9223685,0.017606422,0.10752903,0.17202098,25.17723059,0.10373757,0.008837214,0.001129689,0.055274226,131.5254751,0.336148712,Central Europe,Central and Eastern Europe,7.9785,0.3946,0.025623396,4406.555176
Albania,ALB,Female,1997,18.55378266,0.011451122,0.085000529,0.18428331,24.94464835,0.143092829,0.031855671,0.00598186,0.060761161,128.5445629,0.289514066,Central Europe,Central and Eastern Europe,8.123,0.4002,0.068110671,3981.912598
Albania,ALB,Male,1997,19.94489384,0.019392129,0.113726581,0.168859191,25.24934363,0.107907713,0.008515755,0.001239961,0.056293618,131.6873916,0.337255729,Central Europe,Central and Eastern Europe,8.123,0.4002,0.068110671,3981.912598
Albania,ALB,Female,1998,18.58987496,0.012612018,0.089372186,0.181420892,25.00798794,0.146396734,0.031174806,0.006332226,0.061217361,128.5239458,0.288360594,Central Europe,Central and Eastern Europe,8.267,0.4058,0.081029601,4515.946777
Albania,ALB,Male,1998,19.9662824,0.02133422,0.120212859,0.165618401,25.32635192,0.112245638,0.008200418,0.001360647,0.057419522,131.8658996,0.338121313,Central Europe,Central and Eastern Europe,8.267,0.4058,0.081029601,4515.946777
Albania,ALB,Female,1999,18.62757098,0.013874069,0.093954114,0.1785299,25.07513216,0.149789384,0.030493938,0.006701781,0.061776016,128.5231123,0.287035644,Central Europe,Central and Eastern Europe,8.411,0.4114,0.087954738,5003.647949
Albania,ALB,Male,1999,19.98697432,0.023458844,0.127030579,0.162318302,25.40797639,0.116740406,0.007892218,0.001491335,0.058632054,132.0604326,0.338707597,Central Europe,Central and Eastern Europe,8.411,0.4114,0.087954738,5003.647949
Albania,ALB,Female,2000,18.66689101,0.015245259,0.098747147,0.1756086,25.1455318,0.153254656,0.029817763,0.007091759,0.062386826,128.5437857,0.28555589,Central Europe,Central and Eastern Europe,8.554,0.417,0.113041211,5403.242676
Albania,ALB,Male,2000,20.0058823,0.025750635,0.134133913,0.158958908,25.49308165,0.121373541,0.007590854,0.001632948,0.059910386,132.2769992,0.339140078,Central Europe,Central and Eastern Europe,8.554,0.417,0.113041211,5403.242676
Albania,ALB,Female,2001,18.70893944,0.01676389,0.103877581,0.172600632,25.22123109,0.156925263,0.029121487,0.007513807,0.063055974,128.5884274,0.283999797,Central Europe,Central and Eastern Europe,8.697,0.427,0.146341997,5828.481934
Albania,ALB,Male,2001,20.02406257,0.028292613,0.14172362,0.155472994,25.58343886,0.126288103,0.007289522,0.001790018,0.061254846,132.514576,0.339520358,Central Europe,Central and Eastern Europe,8.697,0.427,0.146341997,5828.481934
Albania,ALB,Female,2002,18.75341099,0.018436499,0.109322431,0.169521891,25.30132794,0.160809933,0.02841136,0.00797093,0.063725316,128.6555972,0.282336711,Central Europe,Central and Eastern Europe,8.8395,0.437,0.168841609,6022.437988
Albania,ALB,Male,2002,20.04002076,0.031091725,0.149784181,0.151867684,25.67802931,0.13147036,0.006989505,0.001963456,0.06259021,132.7673147,0.339741912,Central Europe,Central and Eastern Europe,8.8395,0.437,0.168841609,6022.437988
Albania,ALB,Female,2003,18.79929328,0.020269906,0.115090068,0.166405517,25.38501211,0.164881988,0.027698226,0.008464543,0.064388521,128.7414414,0.280585011,Central Europe,Central and Eastern Europe,8.982,0.447,0.201226992,6403.000977
Albania,ALB,Male,2003,20.05313418,0.03414749,0.158295723,0.148158155,25.77613126,0.136904109,0.00669237,0.002155357,0.063895564,133.0344163,0.33983233,Central Europe,Central and Eastern Europe,8.982,0.447,0.201226992,6403.000977
Albania,ALB,Female,2004,18.84597382,0.022263245,0.12114785,0.163267712,25.47139033,0.169128194,0.026990003,0.008995591,0.065049723,128.8411601,0.278673352,Central Europe,Central and Eastern Europe,9.123,0.457,0.232085864,6823.694824
Albania,ALB,Male,2004,20.06300748,0.0374896,0.167253939,0.144400148,25.87671391,0.142570306,0.006401184,0.002367167,0.065184804,133.3112505,0.339742262,Central Europe,Central and Eastern Europe,9.123,0.457,0.232085864,6823.694824
Albania,ALB,Female,2005,18.89195796,0.024419397,0.127472102,0.160113214,25.55949893,0.173524839,0.026288203,0.009561362,0.065711763,128.9454438,0.276677222,Central Europe,Central and Eastern Europe,9.263,0.467,0.25863761,7251.570313
Albania,ALB,Male,2005,20.06816313,0.041120226,0.176614779,0.140599728,25.97969087,0.148449462,0.006115243,0.002600339,0.066422612,133.5888507,0.339463927,Central Europe,Central and Eastern Europe,9.263,0.467,0.25863761,7251.570313
Albania,ALB,Female,2006,18.93642322,0.026736399,0.13405438,0.156965992,25.64939312,0.178085318,0.025591974,0.010163979,0.066304639,129.044877,0.274562827,Central Europe,Central and Eastern Europe,9.4025,0.478,0.29622449,7677.503906
Albania,ALB,Male,2006,20.06636654,0.045038868,0.186406914,0.136755475,26.08452347,0.154572477,0.005836082,0.002857862,0.067629473,133.8671012,0.339104528,Central Europe,Central and Eastern Europe,9.4025,0.478,0.29622449,7677.503906
Albania,ALB,Female,2007,18.97887787,0.029213372,0.14087959,0.153840232,25.73993422,0.182792569,0.0249036,0.010807285,0.066871643,129.139085,0.272397075,Central Europe,Central and Eastern Europe,9.5405,0.489,0.347539465,8205.53125
Albania,ALB,Male,2007,20.05584542,0.049266411,0.1965903,0.132896029,26.19041371,0.160907967,0.005564633,0.003140873,0.068824876,134.151518,0.33877856,Central Europe,Central and Eastern Europe,9.5405,0.489,0.347539465,8205.53125
Albania,ALB,Female,2008,19.01922438,0.031840607,0.1479199,0.150739919,25.83062046,0.187584694,0.024236306,0.01148953,0.067446907,129.2218324,0.270121969,Central Europe,Central and Eastern Europe,9.6775,0.5,0.372305741,8923.289063
Albania,ALB,Male,2008,20.03380266,0.053775031,0.207088332,0.129040625,26.29694754,0.167436952,0.005302782,0.003453272,0.070031043,134.4276134,0.338307293,Central Europe,Central and Eastern Europe,9.6775,0.5,0.372305741,8923.289063
Albania,ALB,Female,2009,19.05669688,0.034616752,0.155130861,0.147706046,25.92028605,0.192452335,0.023592981,0.012207379,0.068021291,129.2882449,0.267671707,Central Europe,Central and Eastern Europe,9.813,0.511,0.388889868,9308.05957
Albania,ALB,Male,2009,20.0000802,0.058584918,0.217897091,0.12521664,26.40341746,0.174134776,0.00505142,0.003797099,0.071212617,134.6932092,0.337661451,Central Europe,Central and Eastern Europe,9.813,0.511,0.388889868,9308.05957
Albania,ALB,Female,2010,19.09219864,0.037544445,0.162505279,0.144738661,26.00860063,0.1973818,0.022977619,0.012961749,0.068609723,129.3382845,0.264991297,Central Europe,Central and Eastern Europe,9.947,0.522,0.39235385,9727.020508
Albania,ALB,Male,2010,19.95461502,0.063673608,0.228959652,0.121459008,26.50991056,0.180975918,0.004812044,0.004176731,0.072370598,134.9414218,0.336733242,Central Europe,Central and Eastern Europe,9.947,0.522,0.39235385,9727.020508
Albania,ALB,Female,2011,19.12632427,0.040608239,0.170007205,0.141853405,26.09548179,0.202318903,0.02239128,0.013745085,0.069203689,129.3705453,0.262090111,Central Europe,Central and Eastern Europe,10.079,0.5324,0.376599321,10115.62988
Albania,ALB,Male,2011,19.90158101,0.069035841,0.24019727,0.117801209,26.61704145,0.187911914,0.004585526,0.004592308,0.073496037,135.1701006,0.335371939,Central Europe,Central and Eastern Europe,10.079,0.5324,0.376599321,10115.62988
Albania,ALB,Female,2012,19.15865347,0.043805085,0.177617808,0.139070331,26.18105126,0.207283648,0.021834237,0.014564624,0.069738587,129.389549,0.259248792,Central Europe,Central and Eastern Europe,10.21,0.5428,0.449605374,10348.2832
Albania,ALB,Male,2012,19.84625323,0.074655038,0.251577331,0.114259218,26.72517754,0.194928719,0.004370325,0.005046632,0.074617592,135.4072736,0.334270728,Central Europe,Central and Eastern Europe,10.21,0.5428,0.449605374,10348.2832
Albania,ALB,Female,2013,19.19071087,0.047140873,0.185312879,0.136373749,26.26513652,0.212273562,0.021312605,0.015418279,0.070274882,129.3947705,0.256303714,Central Europe,Central and Eastern Europe,10.338,0.5532,0.476175355,10588.87207
Albania,ALB,Male,2013,19.7927343,0.080566311,0.263124858,0.110822755,26.83524213,0.202020919,0.004166238,0.005547001,0.075747074,135.63874,0.333023476,Central Europe,Central and Eastern Europe,10.338,0.5532,0.476175355,10588.87207
Albania,ALB,Female,2014,19.22234506,0.05062203,0.193073277,0.133794167,26.34766264,0.217267578,0.02082331,0.016306194,0.07081062,129.3914343,0.253232099,Central Europe,Central and Eastern Europe,10.4645,0.5636,0.502745336,10731.74121
Albania,ALB,Male,2014,19.74297268,0.086744157,0.274774203,0.107517934,26.94717003,0.209201809,0.003973434,0.006097872,0.076878707,135.8624711,0.331635461,Central Europe,Central and Eastern Europe,10.4645,0.5636,0.502745336,10731.74121
Albania,ALB,Female,2015,19.25420284,0.054243102,0.200906741,0.131336253,26.42865202,0.222261943,0.02036493,0.01723153,NA,129.3812664,0.25005081,Central Europe,Central and Eastern Europe,10.5895,0.574,0.529315316,10982.05762
Albania,ALB,Male,2015,19.69512946,0.093169389,0.286500152,0.10436597,27.06083759,0.216460013,0.003792221,0.006699603,NA,136.078773,0.330165053,Central Europe,Central and Eastern Europe,10.5895,0.574,0.529315316,10982.05762
Albania,ALB,Female,2016,19.28619637,0.05797948,0.208744664,0.128994163,26.50751203,0.22721485,0.019942631,0.018190823,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,Male,2016,19.64856393,0.099777818,0.298212779,0.101359161,27.17447081,0.223735443,0.003623465,0.007352179,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,Female,1975,17.88984248,0.006592263,0.060811843,0.283677138,22.53867711,0.112318643,0.10187963,0.002182133,NA,128.3403096,0.32092027,North Africa and Middle East,Central Asia and North Africa-Middle East,0.9715,0.403,-0.662473445,8891.459961
Algeria,DZA,Male,1975,17.16778725,0.005997781,0.034362586,0.371601074,21.31656431,0.029323852,0.12133408,0.000121145,NA,126.9094847,0.306640257,North Africa and Middle East,Central Asia and North Africa-Middle East,0.9715,0.403,-0.662473445,8891.459961
Algeria,DZA,Female,1976,17.94288988,0.007052759,0.063365871,0.280636086,22.63910555,0.115825034,0.099524656,0.002333889,NA,128.4015879,0.321125024,North Africa and Middle East,Central Asia and North Africa-Middle East,1.028,0.4094,-0.656825789,9371.59375
Algeria,DZA,Male,1976,17.22750433,0.0063855,0.036092446,0.36859956,21.39317254,0.030709378,0.118993025,0.000128471,NA,126.9297386,0.305859707,North Africa and Middle East,Central Asia and North Africa-Middle East,1.028,0.4094,-0.656825789,9371.59375
Algeria,DZA,Female,1977,17.99709586,0.007593901,0.066195606,0.277547204,22.74288993,0.11958127,0.097141374,0.002507164,NA,128.4659802,0.321423645,North Africa and Middle East,Central Asia and North Africa-Middle East,1.0885,0.4158,-0.643986637,9588.654297
Algeria,DZA,Male,1977,17.28806425,0.006846955,0.038067684,0.365528312,21.47196189,0.032222968,0.116622821,0.000137571,NA,126.9561296,0.305245953,North Africa and Middle East,Central Asia and North Africa-Middle East,1.0885,0.4158,-0.643986637,9588.654297
Algeria,DZA,Female,1978,18.05244958,0.008219497,0.069289619,0.274410657,22.84926859,0.123567589,0.094731657,0.002702884,NA,128.53177,0.32185169,North Africa and Middle East,Central Asia and North Africa-Middle East,1.1525,0.4222,-0.630406529,10172.81543
Algeria,DZA,Male,1978,17.34953064,0.007394336,0.040301793,0.362386425,21.55253294,0.033867595,0.114224471,0.000148572,NA,126.9853332,0.304800021,North Africa and Middle East,Central Asia and North Africa-Middle East,1.1525,0.4222,-0.630406529,10172.81543
Algeria,DZA,Female,1979,18.10933244,0.008940745,0.07264594,0.271257174,22.95781492,0.12777011,0.092305531,0.002923269,NA,128.599318,0.322328142,North Africa and Middle East,Central Asia and North Africa-Middle East,1.2205,0.4286,-0.619656415,10612.93652
Algeria,DZA,Male,1979,17.41245079,0.008028095,0.042788879,0.359183785,21.63537939,0.035644147,0.111809904,0.00016171,NA,127.0161356,0.304458378,North Africa and Middle East,Central Asia and North Africa-Middle East,1.2205,0.4286,-0.619656415,10612.93652
Algeria,DZA,Female,1980,18.16752882,0.00976555,0.076286577,0.268039587,23.06833894,0.132188675,0.089865894,0.003169564,0.055830187,128.666435,0.322827138,North Africa and Middle East,Central Asia and North Africa-Middle East,1.294,0.435,-0.600788336,10372.87012
Algeria,DZA,Male,1980,17.47601723,0.008763895,0.045556641,0.355890882,21.72005242,0.037553393,0.109381737,0.000177249,0.046711802,127.0526284,0.304203544,North Africa and Middle East,Central Asia and North Africa-Middle East,1.294,0.435,-0.600788336,10372.87012
Algeria,DZA,Female,1981,18.22700723,0.010728717,0.080292234,0.264728249,23.18268086,0.136929382,0.087368064,0.003449051,0.056987318,128.7401315,0.323417998,North Africa and Middle East,Central Asia and North Africa-Middle East,1.3715,0.444,-0.575009735,10352.86426
Algeria,DZA,Male,1981,17.54178563,0.009628908,0.048680797,0.352460381,21.8074752,0.039648081,0.106903616,0.000195857,0.047916668,127.09713,0.304150261,North Africa and Middle East,Central Asia and North Africa-Middle East,1.3715,0.444,-0.575009735,10352.86426
Algeria,DZA,Female,1982,18.28802745,0.011827391,0.084652771,0.261353255,23.30016642,0.141962877,0.084835633,0.003764148,0.058230565,128.8170464,0.324004562,North Africa and Middle East,Central Asia and North Africa-Middle East,1.454,0.453,-0.552846031,10662.9502
Algeria,DZA,Male,1982,17.60915838,0.010633937,0.052165959,0.348934928,21.89745233,0.041927115,0.104377221,0.000217899,0.049235377,127.1493805,0.304238102,North Africa and Middle East,Central Asia and North Africa-Middle East,1.454,0.453,-0.552846031,10662.9502
Algeria,DZA,Female,1983,18.35041284,0.013075625,0.089345014,0.257924155,23.42005602,0.147253804,0.082304175,0.004116283,0.059596445,128.8942944,0.324676972,North Africa and Middle East,Central Asia and North Africa-Middle East,1.541,0.462,-0.517390901,10873.00879
Algeria,DZA,Male,1983,17.67729269,0.011791896,0.056017692,0.345285419,21.98906518,0.04438482,0.101816128,0.00024366,0.050681459,127.211973,0.304556558,North Africa and Middle East,Central Asia and North Africa-Middle East,1.541,0.462,-0.517390901,10873.00879
Algeria,DZA,Female,1984,18.41366364,0.014475495,0.094358622,0.254487582,23.5409611,0.152784419,0.07979907,0.0045064,0.06105958,128.964934,0.32527403,North Africa and Middle East,Central Asia and North Africa-Middle East,1.628,0.471,-0.505887878,11123.07715
Algeria,DZA,Male,1984,17.74604235,0.01310787,0.060233094,0.341553574,22.08252987,0.047018101,0.099247758,0.000273672,0.052231092,127.276577,0.304884328,North Africa and Middle East,Central Asia and North Africa-Middle East,1.628,0.471,-0.505887878,11123.07715
Algeria,DZA,Female,1985,18.47771439,0.01603801,0.099673353,0.251042087,23.66271577,0.158503975,0.07733297,0.004934767,0.062563623,129.0275167,0.325759112,North Africa and Middle East,Central Asia and North Africa-Middle East,1.7155,0.48,-0.491332396,11183.09375
Algeria,DZA,Male,1985,17.81584957,0.014590107,0.064798558,0.337757169,22.17713942,0.049822187,0.096691834,0.000308324,0.053874752,127.3397145,0.305181569,North Africa and Middle East,Central Asia and North Africa-Middle East,1.7155,0.48,-0.491332396,11183.09375
Algeria,DZA,Female,1986,18.54213778,0.01774688,0.105224576,0.247620578,23.78308837,0.164350238,0.074949751,0.005400742,0.064105644,129.0827182,0.326075165,North Africa and Middle East,Central Asia and North Africa-Middle East,1.807,0.4882,-0.497957584,10903.01563
Algeria,DZA,Male,1986,17.88687332,0.01623034,0.06965777,0.333956106,22.27185732,0.052765112,0.094144444,0.000347624,0.055575369,127.3938229,0.305334787,North Africa and Middle East,Central Asia and North Africa-Middle East,1.807,0.4882,-0.497957584,10903.01563
Algeria,DZA,Female,1987,18.60644055,0.019604502,0.110986847,0.244234275,23.9023168,0.170298421,0.072641416,0.0059042,0.065715803,129.1296574,0.326231657,North Africa and Middle East,Central Asia and North Africa-Middle East,1.903,0.4964,-0.496040435,10512.90723
Algeria,DZA,Male,1987,17.95861286,0.018046265,0.074838707,0.330147331,22.36680091,0.055855773,0.09161986,0.000392526,0.05735849,127.4428629,0.305392385,North Africa and Middle East,Central Asia and North Africa-Middle East,1.903,0.4964,-0.496040435,10512.90723
Algeria,DZA,Female,1988,18.67097268,0.02160845,0.116937799,0.240891958,24.02004962,0.176347303,0.070406258,0.006446947,0.067386252,129.1639416,0.326167718,North Africa and Middle East,Central Asia and North Africa-Middle East,2.0025,0.5046,-0.509880747,10122.79883
Algeria,DZA,Male,1988,18.03076847,0.020031035,0.080322478,0.326297244,22.46155287,0.059079282,0.089109664,0.000444002,0.059208053,127.4813318,0.305261073,North Africa and Middle East,Central Asia and North Africa-Middle East,2.0025,0.5046,-0.509880747,10122.79883
